date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:36	9514/9514	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:41%20GMT	https://spoj.sphere.pl/problems/LOGIC/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/LOGIC/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:37	12055/12055	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:41%20GMT	https://spoj.sphere.pl/problems/RNUMBER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/RNUMBER/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:37	9273/9273	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:41%20GMT	https://spoj.sphere.pl/problems/JRIDE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/JRIDE/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:37	7938/7938	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:41%20GMT	https://spoj.sphere.pl/problems/DELCOMM/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DELCOMM/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:38	39993/39993	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:42%20GMT	https://spoj.sphere.pl/problems/WPUZZLES/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/WPUZZLES/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:38	7147/7147	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:42%20GMT	https://spoj.sphere.pl/problems/COVER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/COVER/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:38	7099/7099	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:42%20GMT	https://spoj.sphere.pl/problems/NUMQDW/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/NUMQDW/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:38	8085/8085	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:43%20GMT	https://spoj.sphere.pl/problems/BONFIRE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BONFIRE/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:38	6697/6697	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:43%20GMT	https://spoj.sphere.pl/problems/DIV15/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DIV15/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:39	8346/8346	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:43%20GMT	https://spoj.sphere.pl/problems/LAZYPROG/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/LAZYPROG/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:39	8388/8388	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:43%20GMT	https://spoj.sphere.pl/problems/NECKLACE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/NECKLACE/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:39	6734/6734	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:44%20GMT	https://spoj.sphere.pl/problems/TRANSP/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TRANSP/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:39	7069/7069	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:44%20GMT	https://spoj.sphere.pl/problems/AROAD/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/AROAD/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:39	6868/6868	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:44%20GMT	https://spoj.sphere.pl/problems/TRANSP2/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TRANSP2/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:40	7074/7074	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:44%20GMT	https://spoj.sphere.pl/problems/ASSIGN/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ASSIGN/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:40	7654/7654	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:45%20GMT	https://spoj.sphere.pl/problems/PARTPALI/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PARTPALI/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:40	7560/7560	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:45%20GMT	https://spoj.sphere.pl/problems/INCR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/INCR/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:40	6825/6825	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:45%20GMT	https://spoj.sphere.pl/problems/HAJIME/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HAJIME/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:41	8138/8138	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:45%20GMT	https://spoj.sphere.pl/problems/QUEST4/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/QUEST4/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:41	7871/7871	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:45%20GMT	https://spoj.sphere.pl/problems/QUEST5/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/QUEST5/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:41	7510/7510	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:46%20GMT	https://spoj.sphere.pl/problems/SUBS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SUBS/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:41	8041/8041	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:46%20GMT	https://spoj.sphere.pl/problems/VOCV/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/VOCV/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:41	7862/7862	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:46%20GMT	https://spoj.sphere.pl/problems/LSORT/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/LSORT/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:42	7887/7887	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:46%20GMT	https://spoj.sphere.pl/problems/BROW/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BROW/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:42	7158/7158	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:46%20GMT	https://spoj.sphere.pl/problems/PAIRINT/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PAIRINT/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:42	7103/7103	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:47%20GMT	https://spoj.sphere.pl/problems/ASSIGN4/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ASSIGN4/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:42	6644/6644	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:47%20GMT	https://spoj.sphere.pl/problems/SEQPAR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SEQPAR/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:43	8502/8502	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:47%20GMT	https://spoj.sphere.pl/problems/classical/sort=0,start=300	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/sort=0,start=300.html	(from https://spoj.sphere.pl/problems/)
22:48:43	226/226	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:48:48%20GMT	https://spoj.sphere.pl/problems/classical	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=250)
22:48:43	28580/28580	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:47%20GMT	https://spoj.sphere.pl/problems/sort=5	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/sort=5.html	(from https://spoj.sphere.pl/problems/?sort=5)
22:48:43	28464/28464	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:48%20GMT	https://spoj.sphere.pl/problems/sort=2	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/sort=2.html	(from https://spoj.sphere.pl/problems/?sort=2)
22:48:44	28413/28413	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:48%20GMT	https://spoj.sphere.pl/problems/sort=1	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/sort=1.html	(from https://spoj.sphere.pl/problems/?sort=1)
22:48:44	28505/28505	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:48%20GMT	https://spoj.sphere.pl/problems/sort=6	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/sort=6.html	(from https://spoj.sphere.pl/problems/?sort=6)
22:48:46	28537/28537	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:50%20GMT	https://spoj.sphere.pl/problems/sort=7	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/sort=7.html	(from https://spoj.sphere.pl/problems/?sort=7)
22:48:46	9518/9518	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:51%20GMT	https://spoj.sphere.pl/problems/SCRAPER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SCRAPER/index.html	(from https://spoj.sphere.pl/problems/)
22:48:52	3103/3103	U-----	200	untouched ('OK')	image/png	etag:%22182c-c1f-f44f6dc0;c71c8100%22	https://spoj.sphere.pl/gfx/favicon	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/gfx/favicon.png	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:48:53	5268/5268	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:48:58%20GMT	https://spoj.sphere.pl/register/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/register/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:04	7445/7445	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:09%20GMT	https://spoj.sphere.pl/submit/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/submit/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:12	219/219	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:17%20GMT	https://spoj.sphere.pl/ranks/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/ranks/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:13	6802/6802	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:17%20GMT	https://spoj.sphere.pl/info/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/info/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:16	213/213	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:20%20GMT	https://spoj.sphere.pl/links	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/links.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:23	2918/2918	U-----	200	untouched ('OK')	image/gif	etag:%221903-b66-f47d3480;c71c8100%22	https://spoj.sphere.pl/gfx/logo-task	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/gfx/logo-task.gif	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:31	7385/7385	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:35%20GMT	https://spoj.sphere.pl/problems/KAMIL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/KAMIL/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:31	7175/7175	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:35%20GMT	https://spoj.sphere.pl/problems/TCONNUM/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TCONNUM/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:31	7228/7228	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:36%20GMT	https://spoj.sphere.pl/problems/TDBFS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TDBFS/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:36	224/224	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:41%20GMT	https://spoj.sphere.pl/problems/CUTSQRS	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CUTSQRS.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:36	224/224	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:41%20GMT	https://spoj.sphere.pl/problems/PHRASES	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PHRASES.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:36	224/224	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:41%20GMT	https://spoj.sphere.pl/problems/PSPHERE	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PSPHERE.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:40	1430/1430	---M--	200	added ('OK')	image/gif	etag:%221904-596-f47d3480;c71c8100%22	https://spoj.sphere.pl/gfx/logo-pg	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/gfx/logo-pg.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:40	3277/3277	---M--	200	added ('OK')	image/gif	etag:%221905-ccd-f47d3480;c71c8100%22	https://spoj.sphere.pl/gfx/logo-eti	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/gfx/logo-eti.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:40	595/595	---M--	200	added ('OK')	image/gif	etag:%221906-253-f47d3480;c71c8100%22	https://spoj.sphere.pl/gfx/logo-sphere	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/gfx/logo-sphere.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:40	8628/8628	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:45%20GMT	https://spoj.sphere.pl/problems/PAWNS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PAWNS/index.html	(from https://spoj.sphere.pl/?css=/themes/skin1.css)
22:49:44	225/225	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:49%20GMT	https://spoj.sphere.pl/problems/SOPARADE	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SOPARADE.html	(from https://spoj.sphere.pl/?css=/themes/skin2.css)
22:49:48	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:52%20GMT	https://spoj.sphere.pl/problems/challenge/?sort=5	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/index4a4d.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:48	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:52%20GMT	https://spoj.sphere.pl/problems/challenge/?sort=2	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/indexa1a1.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:48	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:53%20GMT	https://spoj.sphere.pl/problems/challenge/?sort=1	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/indexfda1.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:48	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:53%20GMT	https://spoj.sphere.pl/problems/challenge/?sort=6	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/index3604.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:49	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:49:53%20GMT	https://spoj.sphere.pl/problems/challenge/?sort=7	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/index5945.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:49	9597/9597	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:53%20GMT	https://spoj.sphere.pl/problems/BYTEFOOD/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BYTEFOOD/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:49	11698/11698	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:53%20GMT	https://spoj.sphere.pl/problems/SOLSTRAS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SOLSTRAS/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:49	7283/7283	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:54%20GMT	https://spoj.sphere.pl/problems/JOHNNY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/JOHNNY/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:49	7839/7839	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:54%20GMT	https://spoj.sphere.pl/problems/SOLVING/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SOLVING/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:50	10856/10856	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:54%20GMT	https://spoj.sphere.pl/problems/BURNCITY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BURNCITY/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:50	7531/7531	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:54%20GMT	https://spoj.sphere.pl/problems/PSPHERE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PSPHERE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:50	8730/8730	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:55%20GMT	https://spoj.sphere.pl/problems/HANOI/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HANOI/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:50	9726/9726	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:55%20GMT	https://spoj.sphere.pl/problems/BYTELE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BYTELE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:51	8827/8827	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:55%20GMT	https://spoj.sphere.pl/problems/SANTA/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SANTA/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:51	9922/9922	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:55%20GMT	https://spoj.sphere.pl/problems/CTQUINE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CTQUINE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:51	6236/6236	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:56%20GMT	https://spoj.sphere.pl/problems/PIVAL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PIVAL/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:51	13081/13081	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:56%20GMT	https://spoj.sphere.pl/problems/DCODE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DCODE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:51	8002/8002	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:56%20GMT	https://spoj.sphere.pl/problems/MFENCE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/MFENCE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:52	8832/8832	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/HWORK/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HWORK/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:52	10207/10207	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/TMBOX/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TMBOX/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:52	8283/8283	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/ATSHELT/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ATSHELT/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:53	9296/9296	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/BRIGAMI/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BRIGAMI/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:53	9364/9364	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/DERAIL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DERAIL/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:53	9751/9751	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:57%20GMT	https://spoj.sphere.pl/problems/CROSSES/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CROSSES/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:53	6262/6262	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:58%20GMT	https://spoj.sphere.pl/problems/EVAL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/EVAL/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:53	9831/9831	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:58%20GMT	https://spoj.sphere.pl/problems/BFORG/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BFORG/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:54	8126/8126	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:58%20GMT	https://spoj.sphere.pl/problems/IMGREC1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/IMGREC1/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:54	8144/8144	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:58%20GMT	https://spoj.sphere.pl/problems/JCROSS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/JCROSS/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:54	7305/7305	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:59%20GMT	https://spoj.sphere.pl/problems/DISPLACE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DISPLACE/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:54	9049/9049	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:59%20GMT	https://spoj.sphere.pl/problems/MAMMOTH/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/MAMMOTH/index.html	(from https://spoj.sphere.pl/problems/challenge/)
22:49:55	231/231	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:50:00%20GMT	https://spoj.sphere.pl/problems/tutorial/?sort=5	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/tutorial/index4a4d.html	(from https://spoj.sphere.pl/problems/tutorial/)
22:49:55	6409/6409	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:49:59%20GMT	https://spoj.sphere.pl/problems/SIZECON/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SIZECON/index.html	(from https://spoj.sphere.pl/problems/challenge/)
